0.5497,0.88591,0.1212
0.83212,0.90866,0.31575
0.2492,0.69219,0.09169
0.27369,0.71699,0.11073
0.76134,0.83454,0.20894
0.69052,0.92033,0.0858
0.09621,0.44067,0.24186
0.86113,0.85936,0.17904
0.59634,0.89862,0.32906
0.54428,0.88279,0.1452
0.51846,0.83104,0.22346
0.91213,0.84432,0.29759
0.32639,0.79342,0.29461
0.6013,0.90455,0.1011
0.8671,0.87879,0.25396
0.50065,0.76285,0.44257
0.3487,0.55248,0.68128
0.33584,0.53523,0.70927
0.35246,0.75069,0.06429
0.26266,0.65089,0.10383
0.93776,0.85661,0.19204
0.31361,0.70347,0.16979
0.2885,0.69008,0.19567
0.54132,0.89439,0.09216
0.44098,0.66564,0.40096
0.4126,0.62197,0.49567
0.57406,0.65348,0.56289
0.5072,0.6814,0.42848
0.52058,0.64345,0.57306
0.49724,0.85311,0.23657
0.77865,0.88738,0.19693
0.28025,0.74079,0.22862
0.42959,0.84294,0.22704
0.54652,0.89588,0.09186
0.06706,0.36674,0.36492
0.52632,0.70606,0.56072
0.27307,0.75471,0.39673
0.69231,0.77667,0.56855
0.25949,0.4942,0.59777
0.59723,0.68002,0.56639
0.18695,0.374,0.6694
0.38547,0.52107,0.63297
0.21124,0.38241,0.62033
0.29788,0.52371,0.58326
0.20099,0.52743,0.5284
0.1988,0.50956,0.54615
0.16858,0.5186,0.14907
0.69681,0.91004,0.08634
0.21403,0.52876,0.32933
0.46352,0.76824,0.18452
0.49664,0.58351,0.62496
0.17404,0.56909,0.4153
0.28491,0.70292,0.40844
0.16391,0.33971,0.65477
0.11199,0.32553,0.59534
0.29418,0.43224,0.66684
0.38967,0.73864,0.47998
0.16498,0.36134,0.63785
0.09935,0.4602,0.34748
0.43458,0.71479,0.54789
0.20413,0.34597,0.64082
0.76614,0.88717,0.21902
0.10429,0.34144,0.55381
0.87118,0.90159,0.22678
0.12181,0.3352,0.58333
0.18947,0.55968,0.50349
0.6862,0.94942,0.36218
0.62338,0.73985,0.60709
0.20807,0.39595,0.60199
0.18932,0.48333,0.55799
0.30147,0.60842,0.54928
0.36371,0.47239,0.79147
0.26418,0.36307,0.76649
0.30358,0.38656,0.75758
0.32586,0.47462,0.67386
0.27016,0.39389,0.72622
0.29938,0.76408,0.17082
0.29085,0.38903,0.74872
0.34575,0.43381,0.76962
0.20024,0.37443,0.65419
0.22821,0.38119,0.67384
0.25285,0.37609,0.72659
0.66172,0.77749,0.29367
0.36566,0.63299,0.51988
0.27749,0.73126,0.34924
0.29897,0.70085,0.24626
0.25157,0.67199,0.18573
0.22788,0.63044,0.13498
0.2355,0.6251,0.1571
0.1663,0.54858,0.17499
0.22185,0.59408,0.46957
0.27519,0.44031,0.63566
0.14203,0.50819,0.29241
0.61222,0.81622,0.1636
0.47944,0.57694,0.6858
0.20142,0.55825,0.50327
0.42388,0.53588,0.64398
0.11023,0.32528,0.59014
0.29885,0.75314,0.32091
0.40966,0.82518,0.24434
0.12059,0.35239,0.57772
0.17618,0.31703,0.664
0.27668,0.76178,0.18034
0.1138,0.3043,0.62118
0.11837,0.31402,0.61908
0.17468,0.33059,0.66033
0.09967,0.2857,0.61692
0.14574,0.3434,0.64501
0.08457,0.40867,0.32255
0.15752,0.326,0.66908
0.09903,0.31951,0.61439
0.04009,0.26122,0.5007
0.14359,0.34557,0.64149
0.12285,0.3211,0.59555
0.161,0.35888,0.6149
0.13278,0.32647,0.61344
0.14917,0.3284,0.64836
0.0974,0.29487,0.61974
0.05633,0.37015,0.35919
0.09316,0.28771,0.62158
0.09649,0.33715,0.57482
0.07318,0.32527,0.47711
0.69766,0.85676,0.40413
0.11685,0.44642,0.47209
0.09358,0.31443,0.58651
0.07451,0.4317,0.19963
0.1559,0.37109,0.58544
0.12335,0.30396,0.61668
0.14343,0.35521,0.59685
0.36951,0.68916,0.32431
0.42211,0.72141,0.25766
0.15915,0.55686,0.43639
0.17822,0.56724,0.45466
0.07695,0.34025,0.52428
0.15749,0.54975,0.44316
0.23677,0.39289,0.71833
0.26716,0.41265,0.71722
0.26306,0.56234,0.5622
0.2829,0.41814,0.718
0.27635,0.56526,0.56438
0.11853,0.29165,0.63667
0.23846,0.54154,0.48813
0.13463,0.39293,0.56017
0.51133,0.89664,0.31219
0.16349,0.32608,0.66728
0.12423,0.43847,0.48768
0.12221,0.41198,0.53339
0.98625,0.85484,0.19642
0.14393,0.35306,0.64098
0.1443,0.30454,0.63312
0.51502,0.91388,0.27748
0.75004,0.94896,0.42243
0.17701,0.30319,0.66695
0.10198,0.35308,0.54734
0.15036,0.36999,0.6178
0.11724,0.28897,0.62853
0.1181,0.28728,0.6259
0.23912,0.43788,0.60538
0.61091,0.79199,0.57676
0.63225,0.78739,0.54868
0.38444,0.75315,0.41425
0.84182,0.79115,0.43867
0.47957,0.87285,0.12062
0.82031,0.85948,0.40308
0.55821,0.78656,0.55193
0.57335,0.86161,0.34515
0.94281,0.85647,0.24711
0.92677,0.82201,0.2835
0.87831,0.87196,0.24976
0.7419,0.86316,0.2339
0.40649,0.81599,0.12183
0.94293,0.86071,0.24124
0.5157,0.72417,0.58247
0.87338,0.86752,0.25495
0.34847,0.81662,0.2843
0.496,0.8842,0.22602
0.6472,0.8911,0.22673
0.81531,0.84772,0.25503
0.6787,0.90176,0.23143
0.18497,0.63761,0.33011
0.76038,0.89481,0.25039
0.52567,0.87778,0.17868
0.66351,0.89216,0.24247
0.43766,0.85249,0.12985
0.67887,0.88681,0.23613
0.67209,0.88949,0.24385
0.36787,0.81326,0.17615
0.66998,0.85692,0.25588
0.48314,0.8559,0.16261
0.85309,0.79104,0.28598
0.85977,0.79775,0.30028
0.33302,0.81194,0.22207
0.3674,0.49624,0.65829
0.842,0.85046,0.28095
0.87453,0.86228,0.2746
0.39356,0.83862,0.24145
0.80569,0.85384,0.24998
0.51227,0.87792,0.17791
0.77309,0.86582,0.24223
0.93925,0.86679,0.24275
0.52014,0.87584,0.18941
0.8224,0.87668,0.25203
0.41778,0.70201,0.25934
0.44764,0.85174,0.167
0.54472,0.88316,0.18748
0.84162,0.82365,0.29164
0.68232,0.89031,0.25211
0.58168,0.88852,0.1791
0.45421,0.85438,0.15727
0.64365,0.90228,0.19031
0.32662,0.80334,0.18405
0.34334,0.80961,0.16955
0.45718,0.85955,0.16606
0.28541,0.42693,0.61274
0.39849,0.82484,0.15955
0.54479,0.88901,0.19302
0.61459,0.90535,0.22475
0.56854,0.88934,0.17878
0.35335,0.78968,0.20261
0.50955,0.87451,0.17901
0.19489,0.69094,0.20144
0.21265,0.63933,0.2009
0.87678,0.88163,0.2985
0.69058,0.89197,0.25579
0.76317,0.85727,0.2392
0.69412,0.88895,0.25681
0.83038,0.84022,0.28641
0.51675,0.87184,0.19868
0.46448,0.86516,0.17543
0.4581,0.82477,0.23428
0.88048,0.86308,0.32001
0.24596,0.45147,0.65988
0.88769,0.86342,0.31647
0.24028,0.72676,0.30626
0.69889,0.89342,0.25959
0.88124,0.87541,0.29949
0.68465,0.88745,0.28786
0.57113,0.89062,0.18375
0.8359,0.8742,0.24934
